indicator_id,name,measure,geo_type_name,geo_join_id,data_value,geo_place_name,measure_info,time_period,message,start_date,unique_id
365,Fine particles (PM 2.5),Mean,UHF34,405,9.3,Ridgewood - Forest Hills,mcg/m3,Summer 2015,,2015-06-01T00:00:00.000,334145
375,Nitrogen dioxide (NO2),Mean,UHF42,107,20.8,Hunts Point - Mott Haven,ppb,Summer 2010,,2010-06-01T00:00:00.000,175927
386,Ozone (O3),Mean,CD,405,30.2,Ridgewood and Maspeth (CD5),ppb,Summer 2020,,2020-06-01T00:00:00.000,671101
375,Nitrogen dioxide (NO2),Mean,UHF42,101,18.2,Kingsbridge - Riverdale,ppb,Annual Average 2013,,2012-12-01T00:00:00.000,176677
365,Fine particles (PM 2.5),Mean,CD,501,7.9,St. George and Stapleton (CD1),mcg/m3,Winter 2015-16,,2015-12-01T00:00:00.000,411134
386,Ozone (O3),Mean,UHF42,201,33.0,Greenpoint,ppb,Summer 2016,,2016-06-01T00:00:00.000,412001
365,Fine particles (PM 2.5),Mean,UHF42,408,8.6,Jamaica,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334059
375,Nitrogen dioxide (NO2),Mean,UHF34,306308,29.2,Chelsea-Village,ppb,Summer 2013,,2013-06-01T00:00:00.000,172233
375,Nitrogen dioxide (NO2),Mean,CD,313,9.7,Coney Island (CD13),ppb,Summer 2017,,2017-06-01T00:00:00.000,550099
645,Annual vehicle miles traveled (trucks),Million miles,CD,316,2.4,Brownsville (CD16),per square mile,2019,,2019-01-01T00:00:00.000,817304
386,Ozone (O3),Mean,CD,105,20.7,Midtown (CD5),ppb,Summer 2013,,2013-06-01T00:00:00.000,216306
365,Fine particles (PM 2.5),Mean,UHF34,207,7.0,East Flatbush - Flatbush,mcg/m3,Annual Average 2018,,2018-01-01T00:00:00.000,605819
645,Annual vehicle miles traveled (trucks),Million miles,Borough,1,4.2,Bronx,per square mile,2010,,2010-01-01T00:00:00.000,817129
375,Nitrogen dioxide (NO2),Mean,UHF42,503,7.8,Willowbrook,ppb,Summer 2020,,2020-06-01T00:00:00.000,667299
375,Nitrogen dioxide (NO2),Mean,CD,111,24.3,East Harlem (CD11),ppb,Summer 2010,,2010-06-01T00:00:00.000,166693
365,Fine particles (PM 2.5),Mean,UHF42,403,11.2,Flushing - Clearview,mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,177883
386,Ozone (O3),Mean,UHF42,107,31.7,Hunts Point - Mott Haven,ppb,Summer 2015,,2015-06-01T00:00:00.000,338178
365,Fine particles (PM 2.5),Mean,UHF42,402,10.8,West Queens,mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,177924
386,Ozone (O3),Mean,CD,410,34.6,South Ozone Park and Howard Beach (CD10),ppb,Summer 2010,,2010-06-01T00:00:00.000,216585
365,Fine particles (PM 2.5),Mean,CD,411,11.0,Bayside and Little Neck (CD11),mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,169449
386,Ozone (O3),Mean,UHF34,503504,33.2,Southern SI,ppb,Summer 2015,,2015-06-01T00:00:00.000,338246
365,Fine particles (PM 2.5),Mean,UHF34,305307,10.9,Upper East Side-Gramercy,mcg/m3,Annual Average 2015,,2015-01-01T00:00:00.000,334159
641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,409,0.0,Southeast Queens,number,2013,,2013-01-01T00:00:00.000,130481
375,Nitrogen dioxide (NO2),Mean,UHF42,502,19.0,Stapleton - St. George,ppb,Winter 2011-12,,2011-12-01T00:00:00.000,175414
386,Ozone (O3),Mean,CD,103,21.6,Lower East Side and Chinatown (CD3),ppb,Summer 2009,,2009-06-01T00:00:00.000,216290
375,Nitrogen dioxide (NO2),Mean,UHF34,501502,21.0,Northern SI,ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602923
365,Fine particles (PM 2.5),Mean,UHF34,205,10.8,Sunset Park,mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,174185
386,Ozone (O3),Mean,CD,317,31.0,East Flatbush (CD17),ppb,Summer 2013,,2013-06-01T00:00:00.000,216522
365,Fine particles (PM 2.5),Mean,CD,314,6.4,Flatbush and Midwood (CD14),mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742506
641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,106,2.4,High Bridge - Morrisania,number,2013,,2013-01-01T00:00:00.000,130450
365,Fine particles (PM 2.5),Mean,UHF34,306308,11.5,Chelsea-Village,mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,211988
375,Nitrogen dioxide (NO2),Mean,CD,311,14.2,Bensonhurst (CD11),ppb,Summer 2013,,2013-06-01T00:00:00.000,166894
375,Nitrogen dioxide (NO2),Mean,CD,305,17.6,East New York and Starrett City (CD5),ppb,Summer 2011,,2011-06-01T00:00:00.000,166770
375,Nitrogen dioxide (NO2),Mean,CD,109,25.4,Morningside Heights and Hamilton Heights (CD9),ppb,Summer 2010,,2010-06-01T00:00:00.000,166691
375,Nitrogen dioxide (NO2),Mean,CD,316,14.2,Brownsville (CD16),ppb,Summer 2016,,2016-06-01T00:00:00.000,412776
365,Fine particles (PM 2.5),Mean,CD,414,6.3,Rockaway and Broad Channel (CD14),mcg/m3,Winter 2020-21,,2020-12-01T00:00:00.000,742558
386,Ozone (O3),Mean,CD,409,33.6,Kew Gardens and Woodhaven (CD9),ppb,Summer 2016,,2016-06-01T00:00:00.000,412121
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,207,54.9,East Flatbush - Flatbush,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130368
375,Nitrogen dioxide (NO2),Mean,CD,406,19.6,Rego Park and Forest Hills (CD6),ppb,Summer 2010,,2010-06-01T00:00:00.000,166730
386,Ozone (O3),Mean,CD,307,31.4,Sunset Park (CD7),ppb,Summer 2011,,2011-06-01T00:00:00.000,216460
365,Fine particles (PM 2.5),Mean,UHF42,301,11.6,Washington Heights,mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,177871
386,Ozone (O3),Mean,CD,312,29.6,Borough Park (CD12),ppb,Summer 2017,,2017-06-01T00:00:00.000,549439
386,Ozone (O3),Mean,Borough,3,28.2,Manhattan,ppb,Summer 2010,,2010-06-01T00:00:00.000,219978
375,Nitrogen dioxide (NO2),Mean,UHF42,102,17.2,Northeast Bronx,ppb,Summer 2011,,2011-06-01T00:00:00.000,175964
386,Ozone (O3),Mean,CD,502,35.2,South Beach and Willowbrook (CD2),ppb,Summer 2010,,2010-06-01T00:00:00.000,216621
386,Ozone (O3),Mean,CD,101,25.2,Financial District (CD1),ppb,Summer 2011,,2011-06-01T00:00:00.000,216280
386,Ozone (O3),Mean,CD,105,26.9,Midtown (CD5),ppb,Summer 2016,,2016-06-01T00:00:00.000,412075
365,Fine particles (PM 2.5),Mean,CD,314,8.3,Flatbush and Midwood (CD14),mcg/m3,Summer 2021,,2021-06-01T00:00:00.000,742505
375,Nitrogen dioxide (NO2),Mean,UHF42,502,9.3,Stapleton - St. George,ppb,Summer 2018,,2018-06-01T00:00:00.000,602820
375,Nitrogen dioxide (NO2),Mean,UHF34,207,16.3,East Flatbush - Flatbush,ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643474
375,Nitrogen dioxide (NO2),Mean,CD,106,34.4,Stuyvesant Town and Turtle Bay (CD6),ppb,Winter 2011-12,,2011-12-01T00:00:00.000,165921
645,Annual vehicle miles traveled (trucks),Million miles,CD,203,3.2,Morrisania and Crotona (CD3),per square mile,2019,,2019-01-01T00:00:00.000,817254
375,Nitrogen dioxide (NO2),Mean,CD,101,34.5,Financial District (CD1),ppb,Winter 2013-14,,2013-12-01T00:00:00.000,213223
386,Ozone (O3),Mean,CD,409,31.1,Kew Gardens and Woodhaven (CD9),ppb,Summer 2021,,2021-06-01T00:00:00.000,743599
386,Ozone (O3),Mean,CD,110,29.8,Central Harlem (CD10),ppb,Summer 2010,,2010-06-01T00:00:00.000,216333
641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,303,1.3,East Harlem,number,2013,,2013-01-01T00:00:00.000,130465
365,Fine particles (PM 2.5),Mean,UHF42,107,8.3,Hunts Point - Mott Haven,mcg/m3,Annual Average 2016,,2015-12-31T00:00:00.000,410755
375,Nitrogen dioxide (NO2),Mean,CD,202,19.0,Hunts Point and Longwood (CD2),ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643588
365,Fine particles (PM 2.5),Mean,CD,106,10.6,Stuyvesant Town and Turtle Bay (CD6),mcg/m3,Summer 2016,,2016-06-01T00:00:00.000,410982
386,Ozone (O3),Mean,Borough,2,31.1,Brooklyn,ppb,Summer 2019,,2019-06-01T00:00:00.000,650918
365,Fine particles (PM 2.5),Mean,UHF42,501,12.2,Port Richmond,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,177261
365,Fine particles (PM 2.5),Mean,CD,407,12.6,Flushing and Whitestone (CD7),mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,168560
375,Nitrogen dioxide (NO2),Mean,CD,102,22.4,Greenwich Village and Soho (CD2),ppb,Summer 2017,,2017-06-01T00:00:00.000,549994
642,Boiler Emissions- Total NOx Emissions,Number per km2,Borough,5,2.7,Staten Island,number,2013,,2013-01-01T00:00:00.000,130540
375,Nitrogen dioxide (NO2),Mean,CD,102,29.4,Greenwich Village and Soho (CD2),ppb,Summer 2011,,2011-06-01T00:00:00.000,166743
365,Fine particles (PM 2.5),Mean,CD,211,11.8,Morris Park and Bronxdale (CD11),mcg/m3,Summer 2010,,2010-06-01T00:00:00.000,169360
375,Nitrogen dioxide (NO2),Mean,UHF34,305307,28.3,Upper East Side-Gramercy,ppb,Annual Average 2015,,2015-01-01T00:00:00.000,336697
640,Boiler Emissions- Total SO2 Emissions,Number per km2,UHF42,201,0.4,Greenpoint,number,2013,,2013-01-01T00:00:00.000,130404
365,Fine particles (PM 2.5),Mean,UHF42,302,11.4,Central Harlem - Morningside Heights,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,177788
386,Ozone (O3),Mean,UHF42,306,25.6,Chelsea - Clinton,ppb,Summer 2010,,2010-06-01T00:00:00.000,222540
386,Ozone (O3),Mean,CD,304,32.9,Bushwick (CD4),ppb,Summer 2012,,2012-06-01T00:00:00.000,216443
375,Nitrogen dioxide (NO2),Mean,CD,314,10.5,Flatbush and Midwood (CD14),ppb,Summer 2021,,2021-06-01T00:00:00.000,741236
375,Nitrogen dioxide (NO2),Mean,UHF34,410,11.7,Rockaways,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412633
386,Ozone (O3),Mean,UHF42,303,26.9,East Harlem,ppb,Summer 2017,,2017-06-01T00:00:00.000,549347
375,Nitrogen dioxide (NO2),Mean,CD,408,12.2,Hillcrest and Fresh Meadows (CD8),ppb,Summer 2018,,2018-06-01T00:00:00.000,603081
386,Ozone (O3),Mean,CD,406,32.7,Rego Park and Forest Hills (CD6),ppb,Summer 2016,,2016-06-01T00:00:00.000,412118
386,Ozone (O3),Mean,Borough,4,32.4,Queens,ppb,Summer 2014,,2014-06-01T00:00:00.000,219988
644,Annual vehicle miles traveled (cars),Million miles,Borough,2,62.1,Brooklyn,per square mile,2019,,2019-01-01T00:00:00.000,816918
365,Fine particles (PM 2.5),Mean,CD,311,7.0,Bensonhurst (CD11),mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547702
645,Annual vehicle miles traveled (trucks),Million miles,CD,311,1.4,Bensonhurst (CD11),per square mile,2019,,2019-01-01T00:00:00.000,817294
365,Fine particles (PM 2.5),Mean,CD,406,8.1,Rego Park and Forest Hills (CD6),mcg/m3,Summer 2016,,2016-06-01T00:00:00.000,411108
375,Nitrogen dioxide (NO2),Mean,CD,318,10.0,Flatlands and Canarsie (CD18),ppb,Summer 2016,,2016-06-01T00:00:00.000,412782
375,Nitrogen dioxide (NO2),Mean,UHF42,209,26.5,Bensonhurst - Bay Ridge,ppb,Winter 2009-10,,2009-12-01T00:00:00.000,175306
365,Fine particles (PM 2.5),Mean,UHF42,105,14.7,Crotona -Tremont,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,177227
365,Fine particles (PM 2.5),Mean,UHF34,205,7.3,Sunset Park,mcg/m3,Winter 2021-22,,2021-12-01T00:00:00.000,823431
365,Fine particles (PM 2.5),Mean,UHF34,202,7.3,Downtown - Heights - Slope,mcg/m3,Winter 2020-21,,2020-12-01T00:00:00.000,742303
386,Ozone (O3),Mean,CD,107,30.6,Upper West Side (CD7),ppb,Summer 2016,,2016-06-01T00:00:00.000,412077
375,Nitrogen dioxide (NO2),Mean,CD,407,16.3,Flushing and Whitestone (CD7),ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643693
365,Fine particles (PM 2.5),Mean,CD,502,6.2,South Beach and Willowbrook (CD2),mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742566
375,Nitrogen dioxide (NO2),Mean,UHF42,502,10.6,Stapleton - St. George,ppb,Summer 2014,,2014-06-01T00:00:00.000,212455
386,Ozone (O3),Mean,UHF34,408,31.3,Jamaica,ppb,Summer 2018,,2018-06-01T00:00:00.000,605296
365,Fine particles (PM 2.5),Mean,CD,502,10.6,South Beach and Willowbrook (CD2),mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,169336
375,Nitrogen dioxide (NO2),Mean,UHF42,401,21.9,Long Island City - Astoria,ppb,Summer 2009,,2009-06-01T00:00:00.000,175907
375,Nitrogen dioxide (NO2),Mean,CD,411,15.8,Bayside and Little Neck (CD11),ppb,Summer 2011,,2011-06-01T00:00:00.000,166794
365,Fine particles (PM 2.5),Mean,UHF34,304,10.4,Upper West Side,mcg/m3,Summer 2015,,2015-06-01T00:00:00.000,334133
386,Ozone (O3),Mean,UHF42,406,30.1,Fresh Meadows,ppb,Summer 2017,,2017-06-01T00:00:00.000,549360
386,Ozone (O3),Mean,UHF42,101,31.9,Kingsbridge - Riverdale,ppb,Summer 2010,,2010-06-01T00:00:00.000,222402
375,Nitrogen dioxide (NO2),Mean,UHF34,401,25.2,Long Island City - Astoria,ppb,Annual Average 2011,,2010-12-01T00:00:00.000,172666
645,Annual vehicle miles traveled (trucks),Million miles,CD,204,10.8,Highbridge and Concourse (CD4),per square mile,2019,,2019-01-01T00:00:00.000,817256
386,Ozone (O3),Mean,Borough,1,31.3,Bronx,ppb,Summer 2013,,2013-06-01T00:00:00.000,219969
386,Ozone (O3),Mean,CD,406,24.5,Rego Park and Forest Hills (CD6),ppb,Summer 2009,,2009-06-01T00:00:00.000,216560
375,Nitrogen dioxide (NO2),Mean,UHF42,105,27.8,Crotona -Tremont,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,212294
365,Fine particles (PM 2.5),Mean,UHF42,307,8.8,Gramercy Park - Murray Hill,mcg/m3,Winter 2021-22,,2021-12-01T00:00:00.000,823254
375,Nitrogen dioxide (NO2),Mean,UHF42,408,17.6,Jamaica,ppb,Annual Average 2018,,2018-01-01T00:00:00.000,602807
386,Ozone (O3),Mean,UHF42,403,33.4,Flushing - Clearview,ppb,Summer 2016,,2016-06-01T00:00:00.000,412024
645,Annual vehicle miles traveled (trucks),Million miles,CD,306,4.6,Park Slope and Carroll Gardens (CD6),per square mile,2019,,2019-01-01T00:00:00.000,817284
375,Nitrogen dioxide (NO2),Mean,UHF34,301,17.3,Washington Heights,ppb,Summer 2015,,2015-06-01T00:00:00.000,336662
365,Fine particles (PM 2.5),Mean,UHF34,306308,11.5,Chelsea-Village,mcg/m3,Winter 2018-19,,2018-12-01T00:00:00.000,649875
375,Nitrogen dioxide (NO2),Mean,UHF34,102,21.1,Northeast Bronx,ppb,Annual Average 2011,,2010-12-01T00:00:00.000,172648
365,Fine particles (PM 2.5),Mean,CD,405,8.0,Ridgewood and Maspeth (CD5),mcg/m3,Annual Average 2016,,2015-12-31T00:00:00.000,411106
386,Ozone (O3),Mean,UHF34,501502,31.2,Northern SI,ppb,Summer 2015,,2015-06-01T00:00:00.000,338245
386,Ozone (O3),Mean,UHF42,308,27.4,Greenwich Village - SoHo,ppb,Summer 2015,,2015-06-01T00:00:00.000,338197
386,Ozone (O3),Mean,CD,316,31.0,Brownsville (CD16),ppb,Summer 2018,,2018-06-01T00:00:00.000,605346
386,Ozone (O3),Mean,UHF42,104,34.3,Pelham - Throgs Neck,ppb,Summer 2010,,2010-06-01T00:00:00.000,222420
386,Ozone (O3),Mean,CD,112,30.3,Washington Heights and Inwood (CD12),ppb,Summer 2011,,2011-06-01T00:00:00.000,216346
375,Nitrogen dioxide (NO2),Mean,CD,311,19.7,Bensonhurst (CD11),ppb,Annual Average 2014,,2013-12-01T00:00:00.000,213611
365,Fine particles (PM 2.5),Mean,UHF34,304,6.4,Upper West Side,mcg/m3,Annual Average 2020,,2020-01-01T00:00:00.000,669658
386,Ozone (O3),Mean,UHF34,103,29.5,Fordham - Bronx Pk,ppb,Summer 2015,,2015-06-01T00:00:00.000,338216
375,Nitrogen dioxide (NO2),Mean,UHF42,401,21.0,Long Island City - Astoria,ppb,Annual Average 2017,,2017-01-01T00:00:00.000,549845
386,Ozone (O3),Mean,CD,405,33.7,Ridgewood and Maspeth (CD5),ppb,Summer 2010,,2010-06-01T00:00:00.000,216555
375,Nitrogen dioxide (NO2),Mean,Borough,4,12.5,Queens,ppb,Summer 2018,,2018-06-01T00:00:00.000,602697
375,Nitrogen dioxide (NO2),Mean,UHF34,202,28.2,Downtown - Heights - Slope,ppb,Winter 2012-13,,2012-12-01T00:00:00.000,171700
375,Nitrogen dioxide (NO2),Mean,UHF34,306308,35.0,Chelsea-Village,ppb,Annual Average 2011,,2010-12-01T00:00:00.000,172675
375,Nitrogen dioxide (NO2),Mean,UHF42,202,25.7,Downtown - Heights - Slope,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412451
375,Nitrogen dioxide (NO2),Mean,UHF42,504,10.6,South Beach - Tottenville,ppb,Annual Average 2020,,2020-01-01T00:00:00.000,667303
386,Ozone (O3),Mean,UHF42,404,33.5,Bayside - Little Neck,ppb,Summer 2010,,2010-06-01T00:00:00.000,222588
386,Ozone (O3),Mean,CD,306,32.3,Park Slope and Carroll Gardens (CD6),ppb,Summer 2016,,2016-06-01T00:00:00.000,412100
365,Fine particles (PM 2.5),Mean,UHF34,201,9.8,Greenpoint,mcg/m3,Summer 2016,,2016-06-01T00:00:00.000,410874
365,Fine particles (PM 2.5),Mean,UHF42,304,9.1,Upper West Side,mcg/m3,Summer 2016,,2016-06-01T00:00:00.000,410799
386,Ozone (O3),Mean,CD,206,30.5,Belmont and East Tremont (CD6),ppb,Summer 2013,,2013-06-01T00:00:00.000,216384
375,Nitrogen dioxide (NO2),Mean,CD,201,32.4,Mott Haven and Melrose (CD1),ppb,Winter 2008-09,,2008-12-01T00:00:00.000,165751
386,Ozone (O3),Mean,UHF34,204,28.0,East New York,ppb,2-Year Summer Average 2009-2010,,2009-06-01T00:00:00.000,122131
641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,302,2.0,Central Harlem - Morningside Heights,number,2013,,2013-01-01T00:00:00.000,130464
365,Fine particles (PM 2.5),Mean,UHF34,305307,7.9,Upper East Side-Gramercy,mcg/m3,Winter 2021-22,,2021-12-01T00:00:00.000,823374
375,Nitrogen dioxide (NO2),Mean,UHF34,208,13.8,Canarsie - Flatlands,ppb,Annual Average 2020,,2020-01-01T00:00:00.000,667375
386,Ozone (O3),Mean,UHF42,406,28.0,Fresh Meadows,ppb,2-Year Summer Average 2009-2010,,2009-06-01T00:00:00.000,122031
365,Fine particles (PM 2.5),Mean,CD,105,16.0,Midtown (CD5),mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,169283
365,Fine particles (PM 2.5),Mean,UHF34,202,12.7,Downtown - Heights - Slope,mcg/m3,Summer 2010,,2010-06-01T00:00:00.000,173638
386,Ozone (O3),Mean,CD,211,33.7,Morris Park and Bronxdale (CD11),ppb,Summer 2010,,2010-06-01T00:00:00.000,216411
365,Fine particles (PM 2.5),Mean,CD,105,14.3,Midtown (CD5),mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,170404
365,Fine particles (PM 2.5),Mean,CD,204,6.6,Highbridge and Concourse (CD4),mcg/m3,Winter 2020-21,,2020-12-01T00:00:00.000,742438
365,Fine particles (PM 2.5),Mean,CD,414,6.9,Rockaway and Broad Channel (CD14),mcg/m3,Summer 2016,,2016-06-01T00:00:00.000,411132
375,Nitrogen dioxide (NO2),Mean,CD,106,40.1,Stuyvesant Town and Turtle Bay (CD6),ppb,Winter 2010-11,,2010-12-01T00:00:00.000,165862
386,Ozone (O3),Mean,CD,310,25.6,Bay Ridge and Dyker Heights (CD10),ppb,Summer 2009,,2009-06-01T00:00:00.000,216476
365,Fine particles (PM 2.5),Mean,UHF34,306308,11.7,Chelsea-Village,mcg/m3,Summer 2015,,2015-06-01T00:00:00.000,334163
365,Fine particles (PM 2.5),Mean,CD,315,8.1,Sheepshead Bay (CD15),mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334299
641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,206,0.2,Borough Park,number,2013,,2013-01-01T00:00:00.000,130457
365,Fine particles (PM 2.5),Mean,UHF42,408,7.5,Jamaica,mcg/m3,Summer 2019,,2019-06-01T00:00:00.000,649769
645,Annual vehicle miles traveled (trucks),Million miles,CD,407,2.0,Flushing and Whitestone (CD7),per square mile,2005,,2005-01-01T00:00:00.000,154490
386,Ozone (O3),Mean,CD,309,33.0,South Crown Heights and Lefferts Gardens (CD9),ppb,Summer 2016,,2016-06-01T00:00:00.000,412103
375,Nitrogen dioxide (NO2),Mean,UHF42,501,27.7,Port Richmond,ppb,Winter 2010-11,,2010-12-01T00:00:00.000,175371
645,Annual vehicle miles traveled (trucks),Million miles,CD,317,2.2,East Flatbush (CD17),per square mile,2019,,2019-01-01T00:00:00.000,817306
375,Nitrogen dioxide (NO2),Mean,UHF42,202,22.7,Downtown - Heights - Slope,ppb,Annual Average 2014,,2013-12-01T00:00:00.000,212550
375,Nitrogen dioxide (NO2),Mean,UHF34,211,17.0,Williamsburg - Bushwick,ppb,Summer 2014,,2014-06-01T00:00:00.000,211668
365,Fine particles (PM 2.5),Mean,UHF34,409,9.2,Southeast Queens,mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,174202
375,Nitrogen dioxide (NO2),Mean,UHF42,502,18.4,Stapleton - St. George,ppb,Annual Average 2009,,2008-12-01T00:00:00.000,176548
386,Ozone (O3),Mean,UHF42,407,31.7,Southwest Queens,ppb,Summer 2013,,2013-06-01T00:00:00.000,222609
645,Annual vehicle miles traveled (trucks),Million miles,CD,404,4.9,Elmhurst and Corona (CD4),per square mile,2019,,2019-01-01T00:00:00.000,817316
365,Fine particles (PM 2.5),Mean,UHF42,407,8.5,Southwest Queens,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334056
645,Annual vehicle miles traveled (trucks),Million miles,CD,206,8.5,Belmont and East Tremont (CD6),per square mile,2010,,2010-01-01T00:00:00.000,817259
386,Ozone (O3),Mean,CD,105,21.3,Midtown (CD5),ppb,Summer 2017,,2017-06-01T00:00:00.000,549408
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,407,18.6,Southwest Queens,"per 100,000 children",2009-2011,,2009-01-01T00:00:00.000,151561
375,Nitrogen dioxide (NO2),Mean,UHF34,410,15.9,Rockaways,ppb,Winter 2011-12,,2011-12-01T00:00:00.000,171687
386,Ozone (O3),Mean,UHF34,303,27.5,East Harlem,ppb,Summer 2019,,2019-06-01T00:00:00.000,650981
375,Nitrogen dioxide (NO2),Mean,CD,204,20.2,Highbridge and Concourse (CD4),ppb,Summer 2013,,2013-06-01T00:00:00.000,166875
375,Nitrogen dioxide (NO2),Mean,UHF42,209,20.5,Bensonhurst - Bay Ridge,ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643365
386,Ozone (O3),Mean,CD,408,25.2,Hillcrest and Fresh Meadows (CD8),ppb,Summer 2009,,2009-06-01T00:00:00.000,216572
386,Ozone (O3),Mean,CD,110,29.5,Central Harlem (CD10),ppb,Summer 2011,,2011-06-01T00:00:00.000,216334
375,Nitrogen dioxide (NO2),Mean,CD,406,14.9,Rego Park and Forest Hills (CD6),ppb,Summer 2017,,2017-06-01T00:00:00.000,550132
375,Nitrogen dioxide (NO2),Mean,CD,203,22.1,Morrisania and Crotona (CD3),ppb,Summer 2010,,2010-06-01T00:00:00.000,166697
365,Fine particles (PM 2.5),Mean,UHF42,402,11.1,West Queens,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,177798
375,Nitrogen dioxide (NO2),Mean,UHF34,305307,27.3,Upper East Side-Gramercy,ppb,Summer 2014,,2014-06-01T00:00:00.000,211681
386,Ozone (O3),Mean,CD,405,33.3,Ridgewood and Maspeth (CD5),ppb,Summer 2011,,2011-06-01T00:00:00.000,216556
643,Annual vehicle miles traveled,Million miles,CD,111,110.8,East Harlem (CD11),per square mile,2005,,2005-01-01T00:00:00.000,154570
642,Boiler Emissions- Total NOx Emissions,Number per km2,Borough,4,16.1,Queens,number,2013,,2013-01-01T00:00:00.000,130539
642,Boiler Emissions- Total NOx Emissions,Number per km2,UHF42,205,13.4,Sunset Park,number,2013,,2013-01-01T00:00:00.000,130504
645,Annual vehicle miles traveled (trucks),Million miles,CD,503,0.5,Tottenville and Great Kills (CD3),per square mile,2010,,2010-01-01T00:00:00.000,817341
386,Ozone (O3),Mean,CD,503,30.2,Tottenville and Great Kills (CD3),ppb,Summer 2021,,2021-06-01T00:00:00.000,743591
375,Nitrogen dioxide (NO2),Mean,UHF42,105,14.5,Crotona -Tremont,ppb,Summer 2020,,2020-06-01T00:00:00.000,667083
386,Ozone (O3),Mean,UHF42,405,33.0,Ridgewood - Forest Hills,ppb,Summer 2011,,2011-06-01T00:00:00.000,222595
386,Ozone (O3),Mean,UHF34,207,31.4,East Flatbush - Flatbush,ppb,Summer 2019,,2019-06-01T00:00:00.000,650974
